geometry	hierarchy	codingscheme	affiliation	battledimension	status	functionid	name	remarks
	2.X.2.2.1.9	G	*	C	*	BOAF--	OBSTACLE FREE AREA
	2.X.2.2.1.9.1	G	*	C	*	BOAFR-	OBSTACLE-RESTRICTED AREA
	2.X.2.2.1.10	G	*	C	*	BOAU--	UN-EXPLODED ORDNANCE AREA
	2.X.2.2.1.11	G	*	C	*	BOAR--	ROAD BLOCKS, CRATERS, AND BLOWN BRIDGES	N/A
	2.X.2.2.1.11.1	G	*	C	*	BOARP-	ROADBLOCK PLANNED
	2.X.2.2.1.11.2	G	*	C	*	BOARE-	ROADBLOCK WITH EXPLOSIVES, STATE OF READINESS 1(SAFE)
	2.X.2.2.1.11.3	G	*	C	*	BOARS-	ROADBLOCK WITH EXPLOSIVES, STATE OF READINESS 2 (ARMED BUT PASSABLE)
	2.X.2.2.1.11.4	G	*	C	*	BOARC-	ROADBLOCK COMPLETED (EXECUTED)
	2.X.2.2.1.12	G	*	C	*	BOAP--	TRIP WIRE
	2.X.2.2.1.13	G	*	C	*	BOAW--	WIRE OBSTACLES	N/A
	2.X.2.2.1.13.1	G	*	C	*	BOAWU-	UNSPECIFIED
	2.X.2.2.1.13.2	G	*	C	*	BOAWS-	SINGLE FENCE
	2.X.2.2.1.13.3	G	*	C	*	BOAWD-	DOUBLE FENCE
	2.X.2.2.1.13.4	G	*	C	*	BOAWA-	DOUBLE APRON FENCE
	2.X.2.2.1.13.5	G	*	C	*	BOAWL-	LOW WIRE FENCE
	2.X.2.2.1.13.6	G	*	C	*	BOAWH-	HIGH WIRE FENCE
	2.X.2.2.1.13.7	G	*	C	*	BOAWC-	SINGLE CONCERTINA
	2.X.2.2.1.13.8	G	*	C	*	BOAWB-	DOUBLE STRAND CONCERTINA
	2.X.2.2.1.13.9	G	*	C	*	BOAWR-	TRIPLE STRAND CONCERTINA
	2.X.2.2.2	G	*	C	*	BY----	OBSTACLE BYPASS	N/A
	2.X.2.2.2.1	G	*	C	*	BYO---	OBSTACLE BYPASS DIFFICULTY	N/A
	2.X.2.2.2.1.1	G	*	C	*	BYOE--	BYPASS EASY
	2.X.2.2.2.1.2	G	*	C	*	BYOD--	BYPASS DIFFICULT
	2.X.2.2.2.1.3	G	*	C	*	BYOI--	BYPASS IMPOSSIBLE
	2.X.2.2.2.2	G	*	C	*	BYC---	CROSSING SITE/WATER CROSSING	N/A
	2.X.2.2.2.2.1	G	*	C	*	BYCA--	ASSAULT CROSSING AREA
